body_shape,colour,condition,displacement,fuel,has_mfk,performance,price,curb_weight,registration_age,mileage,brand
Scooter,bordeaux,Occasion,113.0,Benzin,True,7.0,2500,173.0,22,600.0,Yamaha
Scooter,schwarz,Occasion,113.0,Benzin,True,7.0,1990,173.0,43,3400.0,Yamaha
Scooter,rot,Neu,124.0,Benzin,False,12.0,2990,223.0,0,1.0,Yamaha
Scooter,rot,Neu,124.0,Benzin,True,12.0,2990,223.0,0,1.0,Yamaha
Scooter,rot,Neu,124.0,Benzin,True,12.0,2990,223.0,0,5.0,Yamaha
Scooter,weiss,Neu,124.0,Benzin,True,12.0,2649,223.0,0,99.0,Yamaha
Scooter,grün,Neu,124.0,Benzin,True,12.0,2990,223.0,0,1.0,Yamaha
Scooter,rot,Neu,124.0,Benzin,True,12.0,2990,223.0,0,1.0,Yamaha
Scooter,rot,Occasion,124.0,Benzin,False,12.0,2400,223.0,31,1925.0,Yamaha
Scooter,schwarz,Neu,124.0,Benzin,True,12.0,2990,223.0,0,1.0,Yamaha
Scooter,rot,Occasion,124.0,Benzin,True,12.0,1990,223.0,18,1603.0,Yamaha
Scooter,weiss,Neu,124.0,Benzin,True,12.0,2990,223.0,0,1.0,Yamaha
Scooter,grün,Neu,124.0,Benzin,True,12.0,2990,223.0,0,1.0,Yamaha
Scooter,weiss,Occasion,124.0,Benzin,True,12.0,2190,223.0,32,22000.0,Yamaha
Scooter,grün,Occasion,124.0,Benzin,True,12.0,2690,223.0,21,290.0,Yamaha
Scooter,rot,Occasion,124.0,Benzin,True,12.0,2350,223.0,31,739.0,Yamaha
Scooter,rot matt.,Occasion,124.0,Benzin,True,12.0,2390,223.0,17,1299.0,Yamaha
Strasse,grau,Neu,745.0,Benzin,True,55.0,11990,313.0,0,1.0,Honda
Strasse,weiss,Neu,745.0,Benzin,True,55.0,11990,313.0,0,1.0,Honda
Strasse,silber,Neu,745.0,Benzin,True,55.0,11990,313.0,0,1.0,Honda
Strasse,rot,Vorführmodell,745.0,Benzin,True,55.0,11290,313.0,21,600.0,Honda
Strasse,silber,Occasion,745.0,Benzin,True,55.0,8900,313.0,24,3000.0,Honda
Strasse,mehrfarbig matt.,Vorführmodell,745.0,Benzin,True,55.0,10500,313.0,31,9490.0,Honda
Strasse,grau,Occasion,745.0,Benzin,True,55.0,8900,313.0,29,14348.0,Honda
Strasse,anthrazit matt.,Neu,745.0,Benzin,True,55.0,10500,313.0,0,5.0,Honda
Strasse,grau,Occasion,745.0,Benzin,False,55.0,8900,313.0,29,3615.0,Honda
Strasse,rot,Occasion,745.0,Benzin,True,55.0,8400,313.0,27,5897.0,Honda
Strasse,mehrfarbig,Occasion,745.0,Benzin,True,55.0,8900,313.0,31,3041.0,Honda
Strasse,grau,Occasion,745.0,Benzin,False,55.0,9990,313.0,22,3770.0,Honda
Strasse,anthrazit,Neu,745.0,Benzin,True,55.0,11500,313.0,0,1.0,Honda
Strasse,anthrazit,Neu,745.0,Benzin,True,55.0,15500,313.0,0,1.0,Honda
Scooter,anthrazit,Occasion,745.0,Benzin,True,55.0,9900,313.0,21,3960.0,Honda
Strasse,rot,Occasion,745.0,Benzin,True,55.0,10900,313.0,19,4900.0,Honda
Strasse,silber,Occasion,321.0,Benzin,True,42.0,4800,243.0,20,200.0,Yamaha
Strasse,schwarz,Occasion,321.0,Benzin,True,42.0,4950,243.0,17,800.0,Yamaha
Strasse,grau,Occasion,321.0,Benzin,False,42.0,4400,243.0,21,3800.0,Yamaha
Strasse,blau,Occasion,321.0,Benzin,True,42.0,4390,243.0,20,9000.0,Yamaha
Strasse,schwarz,Occasion,321.0,Benzin,True,42.0,4790,243.0,39,4200.0,Yamaha
Strasse,schwarz,Occasion,321.0,Benzin,True,42.0,5290,243.0,18,3500.0,Yamaha
Strasse,schwarz,Occasion,321.0,Benzin,True,42.0,4450,243.0,39,4250.0,Yamaha
Strasse,blau,Occasion,321.0,Benzin,True,42.0,4990,243.0,21,900.0,Yamaha
Strasse,schwarz,Occasion,321.0,Benzin,True,42.0,4900,243.0,18,720.0,Yamaha
Strasse,grau,Occasion,321.0,Benzin,True,42.0,4300,243.0,38,4578.0,Yamaha
Strasse,grau,Occasion,321.0,Benzin,False,42.0,4900,243.0,17,200.0,Yamaha
Strasse,weiss,Occasion,659.0,Benzin,False,48.0,4490,267.0,113,7821.0,Yamaha
Enduro,weiss,Occasion,659.0,Benzin,False,48.0,4500,267.0,128,10077.0,Yamaha
Strasse,silber,Neu,321.0,Benzin,True,42.0,5790,243.0,0,10.0,Yamaha
Strasse,blau,Neu,321.0,Benzin,True,42.0,5490,243.0,0,10.0,Yamaha
Strasse,,Neu,321.0,Benzin,True,42.0,5490,243.0,0,10.0,Yamaha
Strasse,schwarz,Occasion,1298.0,Benzin,False,143.0,7250,350.0,81,29350.0,Yamaha
Strasse,anthrazit,Neu,1298.0,Benzin,True,146.0,15500,364.0,0,5.0,Yamaha
Touring,schwarz,Neu,1298.0,Benzin,True,143.0,17990,350.0,0,10.0,Yamaha
Touring,silber,Occasion,1298.0,Benzin,False,143.0,11000,350.0,91,10800.0,Yamaha
Touring,grau,Occasion,1298.0,Benzin,True,146.0,12500,364.0,29,6030.0,Yamaha
Strasse,silber,Neu,1298.0,Benzin,False,146.0,15700,364.0,0,1.0,Yamaha
Strasse,grau,Occasion,1298.0,Benzin,False,143.0,3900,343.0,224,82632.0,Yamaha
Strasse,silber,Occasion,1298.0,Benzin,False,143.0,2990,343.0,224,100000.0,Yamaha
Strasse,rot,Occasion,1298.0,Benzin,False,143.0,5800,343.0,213,24328.0,Yamaha
Strasse,rot,Occasion,1298.0,Benzin,False,143.0,3290,343.0,212,97700.0,Yamaha
Touring,silber matt.,Occasion,1298.0,Benzin,False,143.0,4500,343.0,223,56500.0,Yamaha
Strasse,silber,Neu,1298.0,Benzin,False,146.0,15700,364.0,0,1.0,Yamaha
Strasse,blau,Occasion,1298.0,Benzin,False,143.0,4500,343.0,219,38800.0,Yamaha
Strasse,rot,Occasion,997.0,Benzin,False,150.0,8500,295.0,102,10054.0,Yamaha
Strasse,schwarz,Occasion,997.0,Benzin,False,150.0,5900,295.0,80,33900.0,Yamaha
Strasse,grau,Occasion,997.0,Benzin,False,150.0,6700,295.0,102,6500.0,Yamaha
Strasse,bordeaux,Occasion,997.0,Benzin,False,150.0,4990,295.0,101,30000.0,Yamaha
Strasse,rot,Occasion,997.0,Benzin,False,150.0,5650,295.0,152,16950.0,Yamaha
Strasse,blau,Occasion,997.0,Benzin,False,150.0,5200,295.0,104,50429.0,Yamaha
Strasse,rot,Occasion,997.0,Benzin,False,150.0,3500,295.0,141,71890.0,Yamaha
Strasse,schwarz,Occasion,997.0,Benzin,False,150.0,4990,295.0,128,36450.0,Yamaha
Strasse,weiss,Occasion,997.0,Benzin,False,150.0,6500,295.0,81,19233.0,Yamaha
Strasse,silber,Occasion,997.0,Benzin,False,150.0,4600,295.0,152,43700.0,Yamaha
Touring,blau,Occasion,998.0,Benzin,False,150.0,4900,295.0,125,19432.0,Yamaha
Touring,schwarz,Occasion,998.0,Benzin,False,150.0,6490,295.0,116,4700.0,Yamaha
Strasse,grau,Occasion,998.0,Benzin,False,150.0,5900,289.0,125,19950.0,Yamaha
Strasse,schwarz,Occasion,998.0,Benzin,False,150.0,4900,289.0,139,36600.0,Yamaha
Strasse,blau,Occasion,998.0,Benzin,False,150.0,5790,289.0,141,22000.0,Yamaha
Strasse,schwarz matt.,Occasion,599.0,Benzin,False,98.0,3900,276.0,163,13000.0,Yamaha
Strasse,schwarz matt.,Occasion,599.0,Benzin,False,98.0,3700,276.0,177,12500.0,Yamaha
Strasse,schwarz,Occasion,599.0,Benzin,False,98.0,4100,276.0,152,22000.0,Yamaha
Strasse,grau,Occasion,599.0,Benzin,False,98.0,4200,282.0,105,22500.0,Yamaha
Strasse,schwarz,Occasion,599.0,Benzin,False,98.0,4600,282.0,117,24300.0,Yamaha
Strasse,blau,Occasion,599.0,Benzin,False,98.0,4700,282.0,117,8491.0,Yamaha
Strasse,schwarz,Occasion,600.0,Benzin,False,98.0,3200,282.0,162,11230.0,Yamaha
Strasse,blau,Occasion,599.0,Benzin,False,98.0,3700,282.0,182,35800.0,Yamaha
Strasse,schwarz,Occasion,599.0,Benzin,False,98.0,2800,282.0,155,42387.0,Yamaha
Strasse,blau,Occasion,599.0,Benzin,False,98.0,2800,282.0,194,24600.0,Yamaha
Strasse,bordeaux,Occasion,599.0,Benzin,False,98.0,3400,282.0,161,18290.0,Yamaha
Strasse,gelb,Occasion,599.0,Benzin,False,98.0,4800,276.0,116,3184.0,Yamaha
Strasse,blau,Occasion,600.0,Benzin,False,98.0,9200,282.0,153,21845.0,Yamaha
Touring,blau,Occasion,600.0,Benzin,False,98.0,4400,282.0,151,23000.0,Yamaha
Strasse,blau,Occasion,600.0,Benzin,False,98.0,8200,282.0,176,14874.0,Yamaha
Strasse,schwarz,Occasion,778.0,Benzin,False,106.0,4800,291.0,104,33700.0,Yamaha
Strasse,rot,Occasion,600.0,Benzin,False,98.0,7700,282.0,137,35433.0,Yamaha
Strasse,schwarz,Occasion,778.0,Benzin,False,106.0,4950,291.0,77,3230.0,Yamaha
Strasse,blau,Occasion,778.0,Benzin,False,106.0,3500,291.0,103,55700.0,Yamaha
Strasse,weiss,Occasion,778.0,Benzin,False,106.0,6900,291.0,50,6310.0,Yamaha
Strasse,schwarz,Occasion,778.0,Benzin,False,106.0,5500,291.0,102,14950.0,Yamaha
Strasse,anthrazit,Occasion,778.0,Benzin,True,106.0,8300,291.0,29,2800.0,Yamaha
Strasse,anthrazit,Occasion,778.0,Benzin,False,106.0,6990,291.0,79,7000.0,Yamaha
Strasse,weiss,Occasion,778.0,Benzin,True,106.0,5990,291.0,41,12400.0,Yamaha
Strasse,schwarz,Occasion,778.0,Benzin,False,106.0,6500,291.0,62,18300.0,Yamaha
Strasse,weiss,Occasion,778.0,Benzin,True,106.0,7500,291.0,32,2650.0,Yamaha
Strasse,schwarz,Occasion,778.0,Benzin,False,106.0,6990,291.0,77,4528.0,Yamaha
Strasse,weiss,Occasion,779.0,Benzin,False,106.0,6490,291.0,68,14200.0,Yamaha
Strasse,grau,Occasion,779.0,Benzin,False,106.0,5300,291.0,69,32000.0,Yamaha
Touring,rot,Occasion,998.0,Benzin,False,143.0,4850,306.0,164,52720.0,Yamaha
Strasse,blau,Occasion,997.0,Benzin,False,143.0,3990,306.0,223,35650.0,Yamaha
Strasse,grau,Occasion,997.0,Benzin,False,143.0,3350,306.0,197,26000.0,Yamaha
Strasse,weiss,Occasion,997.0,Benzin,False,143.0,3400,306.0,164,35000.0,Yamaha
Strasse,blau,Occasion,997.0,Benzin,False,143.0,3900,306.0,213,33975.0,Yamaha
Strasse,blau,Occasion,997.0,Benzin,False,143.0,3500,306.0,224,52432.0,Yamaha
Strasse,blau,Occasion,997.0,Benzin,False,143.0,2900,306.0,219,57500.0,Yamaha
Strasse,silber,Occasion,997.0,Benzin,False,143.0,3290,306.0,201,56200.0,Yamaha
Strasse,rot,Occasion,997.0,Benzin,False,143.0,2500,306.0,223,57800.0,Yamaha
Strasse,grau,Occasion,997.0,Benzin,False,143.0,2450,306.0,214,49500.0,Yamaha
Strasse,grau,Occasion,997.0,Benzin,False,143.0,2750,306.0,212,70100.0,Yamaha
Strasse,schwarz,Occasion,997.0,Benzin,False,143.0,2900,306.0,189,64400.0,Yamaha
Strasse,blau matt.,Occasion,997.0,Benzin,False,143.0,3700,306.0,170,7000.0,Yamaha
Strasse,schwarz,Occasion,689.0,Benzin,True,75.0,6600,263.0,18,1350.0,Yamaha
Strasse,rot,Occasion,689.0,Benzin,False,75.0,5550,263.0,65,3295.0,Yamaha
Strasse,grau,Occasion,689.0,Benzin,True,75.0,6890,263.0,19,461.0,Yamaha
Strasse,blau,Vorführmodell,689.0,Benzin,True,75.0,6690,263.0,18,1500.0,Yamaha
Strasse,blau,Occasion,689.0,Benzin,True,75.0,6000,263.0,29,6618.0,Yamaha
Strasse,schwarz,Occasion,689.0,Benzin,True,75.0,6490,263.0,14,450.0,Yamaha
Strasse,blau,Occasion,689.0,Benzin,True,75.0,6700,263.0,17,4015.0,Yamaha
Strasse,schwarz,Occasion,689.0,Benzin,True,75.0,6500,263.0,17,1200.0,Yamaha
Strasse,violett matt.,Occasion,689.0,Benzin,False,0.0,5500,263.0,56,15000.0,Yamaha
Strasse,rot matt.,Occasion,689.0,Benzin,True,0.0,5700,263.0,41,12000.0,Yamaha
Strasse,schwarz,Occasion,689.0,Benzin,False,75.0,7200,263.0,17,1095.0,Yamaha
Strasse,blau,Neu,686.0,Benzin,True,75.0,7590,263.0,0,10.0,Yamaha
Strasse,grau,Occasion,689.0,Benzin,True,75.0,5850,263.0,43,4650.0,Yamaha
Strasse,schwarz,Neu,689.0,Benzin,True,75.0,14999,263.0,0,1.0,Yamaha
Strasse,blau,Occasion,689.0,Benzin,True,46.0,5980,257.0,31,7551.0,Yamaha
Strasse,schwarz,Occasion,847.0,Benzin,True,115.0,8990,266.0,14,200.0,Yamaha
Strasse,schwarz,Occasion,847.0,Benzin,False,115.0,8300,266.0,21,4600.0,Yamaha
Strasse,anthrazit,Occasion,847.0,Benzin,False,115.0,5100,266.0,69,21800.0,Yamaha
Strasse,schwarz,Neu,847.0,Benzin,False,115.0,9990,266.0,0,10.0,Yamaha
Strasse,anthrazit,Occasion,847.0,Benzin,False,115.0,7500,266.0,69,13100.0,Yamaha
Strasse,blau,Occasion,847.0,Benzin,True,115.0,7200,266.0,33,17200.0,Yamaha
Strasse,schwarz,Occasion,847.0,Benzin,False,115.0,6390,266.0,69,14249.0,Yamaha
Strasse,grau,Occasion,847.0,Benzin,False,115.0,4900,266.0,66,26000.0,Yamaha
Strasse,schwarz,Neu,847.0,Benzin,True,115.0,11990,266.0,0,900.0,Yamaha
SupermotoTrial,grau matt.,Occasion,847.0,Benzin,False,115.0,7900,266.0,69,7000.0,Yamaha
Strasse,schwarz,Neu,847.0,Benzin,True,115.0,11890,266.0,0,10.0,Yamaha
Strasse,grau,Occasion,847.0,Benzin,False,0.0,7200,266.0,43,18900.0,Yamaha
Strasse,schwarz,Occasion,847.0,Benzin,False,115.0,9490,266.0,21,5700.0,Yamaha
Strasse,anthrazit,Occasion,847.0,Benzin,False,115.0,5900,266.0,69,19000.0,Yamaha
Strasse,grau,Occasion,847.0,Benzin,False,115.0,6290,266.0,66,14650.0,Yamaha
Strasse,schwarz,Neu,847.0,Benzin,True,115.0,9990,266.0,0,10.0,Yamaha
Strasse,grau,Occasion,997.0,Benzin,True,160.0,9990,210.0,39,6590.0,Yamaha
Strasse,schwarz,Neu,997.0,Benzin,True,160.0,13690,285.0,0,250.0,Yamaha
Strasse,schwarz,Occasion,997.0,Benzin,True,160.0,12500,210.0,26,9900.0,Yamaha
Strasse,grau,Vorführmodell,997.0,Benzin,True,160.0,13790,285.0,14,300.0,Yamaha
Strasse,grau,Vorführmodell,997.0,Benzin,True,160.0,12989,285.0,23,600.0,Yamaha
Strasse,grau,Occasion,997.0,Benzin,True,160.0,12500,285.0,14,450.0,Yamaha
Strasse,schwarz,Neu,997.0,Benzin,True,160.0,14990,285.0,0,1.0,Yamaha
Strasse,grau,Occasion,997.0,Benzin,True,160.0,11990,285.0,11,50.0,Yamaha
Strasse,grau,Neu,997.0,Benzin,True,160.0,14990,285.0,0,1.0,Yamaha
Strasse,grau,Occasion,998.0,Benzin,True,160.0,12300,285.0,21,5300.0,Yamaha
Strasse,,Neu,998.0,Benzin,True,160.0,17790,287.0,0,10.0,Yamaha
Strasse,grau,Occasion,998.0,Benzin,False,160.0,13850,287.0,26,6400.0,Yamaha
Strasse,,Neu,998.0,Benzin,True,160.0,14990,210.0,0,10.0,Yamaha
Strasse,schwarz,Occasion,998.0,Benzin,False,160.0,12500,285.0,21,6400.0,Yamaha
Strasse,schwarz,Vorführmodell,997.0,Benzin,False,160.0,13999,287.0,21,7700.0,Yamaha
Strasse,grau,Occasion,124.0,Benzin,False,15.0,3990,215.0,43,7500.0,Yamaha
Strasse,grau,Occasion,124.0,Benzin,False,15.0,3990,215.0,55,11400.0,Yamaha
Strasse,grau,Occasion,124.0,Benzin,True,15.0,4800,215.0,21,2140.0,Yamaha
Strasse,grau,Occasion,124.0,Benzin,False,15.0,4600,215.0,21,933.0,Yamaha
Strasse,blau,Neu,124.0,Benzin,True,15.0,4099,215.0,0,1.0,Yamaha
Strasse,grau,Neu,124.0,Benzin,True,15.0,4099,215.0,0,1.0,Yamaha
Strasse,blau,Neu,124.0,Benzin,True,15.0,4099,215.0,0,6.0,Yamaha
Strasse,blau,Neu,124.0,Benzin,True,15.0,4099,215.0,0,7.0,Yamaha
Strasse,blau,Neu,124.0,Benzin,True,15.0,4099,215.0,0,6.0,Yamaha
Strasse,blau,Neu,124.0,Benzin,True,15.0,4099,215.0,0,6.0,Yamaha
Strasse,grau,Vorführmodell,124.0,Benzin,False,15.0,4300,215.0,17,300.0,Yamaha
Strasse,grau,Occasion,124.0,Benzin,True,15.0,3885,215.0,45,3100.0,Yamaha
Strasse,anthrazit,Neu,124.0,Benzin,False,15.0,5490,215.0,0,10.0,Yamaha
Strasse,grau,Occasion,125.0,Benzin,True,15.0,4800,215.0,14,5.0,Yamaha
Strasse,grau,Occasion,125.0,Benzin,True,15.0,4750,215.0,29,730.0,Yamaha
Strasse,schwarz,Occasion,125.0,Benzin,True,15.0,4790,215.0,18,1620.0,Yamaha
Strasse,grau,Vorführmodell,124.0,Benzin,False,15.0,4100,215.0,21,700.0,Yamaha
Scooter,schwarz,Neu,124.0,Benzin,False,12.0,3490,202.0,0,1.0,Yamaha
Scooter,mehrfarbig,Neu,124.0,Benzin,True,12.0,3490,202.0,0,1.0,Yamaha
Scooter,rot,Neu,124.0,Benzin,True,12.0,3490,202.0,0,1.0,Yamaha
Scooter,weiss,Neu,124.0,Benzin,True,12.0,3490,202.0,0,1.0,Yamaha
Scooter,schwarz,Neu,124.0,Benzin,False,12.0,3490,202.0,0,1.0,Yamaha
Scooter,grau,Neu,124.0,Benzin,True,12.0,3490,202.0,0,1.0,Yamaha
Scooter,schwarz,Neu,124.0,Benzin,False,12.0,3490,202.0,0,1.0,Yamaha
Scooter,blau,Vorführmodell,124.0,Benzin,True,12.0,3149,202.0,22,99.0,Yamaha
Scooter,blau,Neu,124.0,Benzin,True,12.0,3490,202.0,0,1.0,Yamaha
Scooter,silber,Neu,124.0,Benzin,True,12.0,3490,202.0,0,1.0,Yamaha
Strasse,weiss,Neu,125.0,Benzin,False,12.0,3490,202.0,0,10.0,Yamaha
Scooter,,Neu,125.0,Benzin,True,12.0,3490,202.0,0,10.0,Yamaha
Scooter,blau,Occasion,125.0,Benzin,False,12.0,3300,202.0,16,600.0,Yamaha
Scooter,rot,Neu,125.0,Benzin,True,12.0,3490,202.0,0,10.0,Yamaha
Strasse,rot,Occasion,941.0,Benzin,False,54.0,9190,327.0,33,2100.0,Yamaha
Strasse,schwarz,Occasion,941.0,Benzin,False,54.0,7900,327.0,32,2000.0,Yamaha
Strasse,rot,Occasion,941.0,Benzin,True,54.0,9400,327.0,26,225.0,Yamaha
Strasse,rot,Occasion,941.0,Benzin,False,54.0,7990,327.0,25,350.0,Yamaha
Strasse,schwarz,Neu,941.0,Benzin,True,54.0,9990,327.0,0,1.0,Yamaha
Strasse,rot,Neu,941.0,Benzin,True,54.0,9990,327.0,0,1.0,Yamaha
Strasse,rot,Neu,941.0,Benzin,False,54.0,9990,327.0,0,1.0,Yamaha
Strasse,rot,Neu,941.0,Benzin,True,54.0,9990,327.0,0,1.0,Yamaha
Strasse,schwarz,Occasion,941.0,Benzin,True,54.0,9300,327.0,21,150.0,Yamaha
Strasse,schwarz,Occasion,941.0,Benzin,False,54.0,9000,327.0,21,150.0,Yamaha
Strasse,rot,Neu,941.0,Benzin,True,54.0,8990,327.0,0,31.0,Yamaha
Strasse,rot,Occasion,941.0,Benzin,True,54.0,7500,327.0,20,4500.0,Yamaha
Strasse,schwarz,Occasion,941.0,Benzin,False,54.0,7900,327.0,32,2750.0,Yamaha
Strasse,schwarz,Vorführmodell,941.0,Benzin,True,54.0,7900,327.0,27,200.0,Yamaha
Enduro,silber,Occasion,941.0,Benzin,True,54.0,11500,327.0,14,120.0,Yamaha
Strasse,schwarz,Occasion,942.0,Benzin,True,54.0,7800,327.0,21,300.0,Yamaha
Sonstige,,Neu,942.0,Benzin,True,54.0,9990,327.0,0,10.0,Yamaha
Sonstige,rot,Occasion,942.0,Benzin,True,54.0,9100,327.0,21,1483.0,Yamaha
Strasse,schwarz,Neu,942.0,Benzin,True,54.0,9990,327.0,0,10.0,Yamaha
Scooter,blau,Neu,530.0,Benzin,True,46.0,14490,288.0,0,1.0,Yamaha
Scooter,anthrazit,Occasion,530.0,Benzin,False,47.0,8700,296.0,69,17100.0,Yamaha
Scooter,schwarz,Occasion,530.0,Benzin,False,47.0,8990,296.0,77,21400.0,Yamaha
Scooter,schwarz,Vorführmodell,530.0,Benzin,True,47.0,12900,296.0,19,1500.0,Yamaha
Scooter,schwarz,Occasion,530.0,Benzin,True,46.0,12500,288.0,17,10.0,Yamaha
Scooter,schwarz,Occasion,530.0,Benzin,True,47.0,13000,296.0,18,700.0,Yamaha
Scooter,anthrazit,Occasion,530.0,Benzin,False,47.0,8490,296.0,52,6090.0,Yamaha
Scooter,weiss,Occasion,530.0,Benzin,False,47.0,10500,296.0,87,18000.0,Yamaha
Scooter,schwarz,Occasion,530.0,Benzin,False,47.0,7900,296.0,69,31590.0,Yamaha
Scooter,weiss,Occasion,499.0,Benzin,False,44.0,4590,300.0,165,34400.0,Yamaha
Scooter,schwarz,Occasion,499.0,Benzin,False,44.0,5890,300.0,89,17500.0,Yamaha
Scooter,blau,Occasion,499.0,Benzin,False,44.0,5900,300.0,115,17196.0,Yamaha
Scooter,silber,Occasion,499.0,Benzin,False,44.0,4900,300.0,133,42930.0,Yamaha
Scooter,gelb,Occasion,499.0,Benzin,False,40.0,2800,292.0,226,52700.0,Yamaha
Scooter,silber,Occasion,499.0,Benzin,False,40.0,2990,292.0,206,35300.0,Yamaha
Scooter,blau,Occasion,499.0,Benzin,False,40.0,2900,292.0,199,29000.0,Yamaha
Scooter,grau,Occasion,499.0,Benzin,False,44.0,4500,300.0,182,5040.0,Yamaha
Scooter,gelb,Occasion,499.0,Benzin,False,40.0,2690,292.0,165,20390.0,Yamaha
Scooter,schwarz,Vorführmodell,530.0,Benzin,False,46.0,11999,288.0,21,2300.0,Yamaha
Strasse,silber,Occasion,782.0,Benzin,False,109.0,2490,311.0,257,52520.0,Honda
Enduro,grau,Neu,1236.0,Benzin,False,129.0,14990,350.0,0,1.0,Honda
Scooter,weiss,Neu,124.0,Benzin,False,12.0,4480,212.0,0,5.0,Honda
Scooter,rot,Occasion,125.0,Benzin,True,12.0,3300,201.0,13,100.0,Honda
Scooter,weiss,Neu,125.0,Benzin,True,15.0,5850,231.0,0,2.0,Honda
Scooter,grau,Occasion,107.0,Benzin,False,8.0,1500,177.0,77,8750.0,Honda
Strasse,weiss,Occasion,745.0,Benzin,False,55.0,4700,291.0,64,12103.0,Honda
Enduro,weiss,Occasion,670.0,Benzin,False,48.0,3700,293.0,93,12200.0,Honda
Strasse,weiss matt.,Occasion,1832.0,Benzin,False,118.0,22900,480.0,67,6300.0,Honda
Strasse,anthrazit,Occasion,1520.0,Benzin,False,83.0,5400,475.0,260,139988.0,Honda
Enduro,rot,Occasion,249.0,Benzin,True,25.0,4790,232.0,29,3400.0,Honda
Enduro,mehrfarbig,Neu,998.0,Benzin,True,95.0,16450,307.0,0,1.0,Honda
Chopper,mehrfarbig,Neu,471.0,Benzin,False,46.0,7030,265.0,0,1.0,Honda
Strasse,schwarz,Occasion,599.0,Benzin,False,117.0,10300,269.0,57,4200.0,Honda
Strasse,anthrazit,Occasion,471.0,Benzin,True,48.0,5300,269.0,20,2200.0,Honda
Strasse,schwarz,Occasion,471.0,Benzin,True,48.0,5900,269.0,17,1500.0,Honda
Strasse,,Occasion,999.0,Benzin,False,178.0,15890,274.0,21,10.0,Honda
Strasse,mehrfarbig,Occasion,998.0,Benzin,False,178.0,7490,274.0,98,21070.0,Honda
Strasse,rot,Occasion,998.0,Benzin,False,178.0,10500,274.0,22,3524.0,Honda
Strasse,rot,Neu,998.0,Benzin,True,178.0,18750,274.0,0,1.0,Honda
Strasse,schwarz,Neu,998.0,Benzin,True,178.0,18750,274.0,0,1.0,Honda
Strasse,weiss,Occasion,998.0,Benzin,False,178.0,7990,274.0,73,15000.0,Honda
Strasse,rot,Occasion,998.0,Benzin,False,178.0,16000,274.0,96,1000.0,Honda
Strasse,weiss,Occasion,998.0,Benzin,False,181.0,9990,286.0,52,10000.0,Honda
Strasse,weiss,Occasion,998.0,Benzin,False,178.0,12490,274.0,71,9000.0,Honda
Strasse,rot,Occasion,998.0,Benzin,False,178.0,8500,274.0,86,20000.0,Honda
Strasse,weiss,Occasion,998.0,Benzin,False,178.0,8490,274.0,129,15200.0,Honda
Strasse,weiss,Occasion,998.0,Benzin,False,181.0,9200,286.0,57,10337.0,Honda
Strasse,blau,Occasion,998.0,Benzin,False,72.0,2200,270.0,318,65000.0,Honda
Strasse,mehrfarbig,Occasion,998.0,Benzin,False,72.0,2500,270.0,296,51400.0,Honda
Strasse,rot,Occasion,998.0,Benzin,False,0.0,5890,280.0,160,29700.0,Honda
Strasse,schwarz,Neu,471.0,Benzin,True,48.0,6520,269.0,0,1.0,Honda
Strasse,schwarz,Neu,471.0,Benzin,True,48.0,6390,269.0,0,1.0,Honda
Strasse,rot,Occasion,471.0,Benzin,False,48.0,4990,269.0,43,9800.0,Honda
Strasse,mehrfarbig,Neu,471.0,Benzin,False,48.0,7400,269.0,0,1.0,Honda
Strasse,rot,Neu,471.0,Benzin,True,48.0,7400,269.0,0,1.0,Honda
Strasse,grau matt.,Occasion,471.0,Benzin,False,48.0,4900,269.0,57,6500.0,Honda
Strasse,schwarz,Occasion,471.0,Benzin,False,48.0,3946,269.0,75,13614.0,Honda
Strasse,schwarz,Occasion,471.0,Benzin,False,48.0,4200,269.0,67,7580.0,Honda
Strasse,grau matt.,Occasion,471.0,Benzin,False,48.0,3500,269.0,79,21600.0,Honda
Strasse,schwarz,Occasion,471.0,Benzin,False,48.0,5290,269.0,55,14600.0,Honda
Strasse,schwarz,Occasion,471.0,Benzin,False,48.0,5190,269.0,57,9700.0,Honda
Strasse,schwarz,Neu,471.0,Benzin,True,48.0,6400,269.0,0,1.0,Honda
Strasse,schwarz,Occasion,471.0,Benzin,False,48.0,4550,269.0,81,32035.0,Honda
Strasse,mehrfarbig,Neu,471.0,Benzin,True,48.0,7900,269.0,0,1.0,Honda
Strasse,schwarz,Occasion,471.0,Benzin,True,48.0,6500,269.0,20,500.0,Honda
Strasse,gelb,Occasion,599.0,Benzin,False,109.0,4800,272.0,199,29000.0,Honda
Strasse,mehrfarbig,Occasion,599.0,Benzin,False,102.0,8490,286.0,86,3500.0,Honda
Strasse,schwarz,Occasion,599.0,Benzin,False,102.0,5950,286.0,102,20369.0,Honda
Strasse,schwarz,Occasion,599.0,Benzin,False,102.0,5500,286.0,100,9000.0,Honda
Strasse,weiss,Occasion,599.0,Benzin,False,102.0,5890,286.0,102,4300.0,Honda
Strasse,weiss,Occasion,599.0,Benzin,False,102.0,5800,286.0,91,1050.0,Honda
Strasse,gelb,Occasion,599.0,Benzin,False,110.0,2800,273.0,221,53300.0,Honda
Strasse,mehrfarbig,Occasion,600.0,Benzin,False,51.0,1190,210.0,318,57800.0,Honda
Strasse,mehrfarbig,Occasion,600.0,Benzin,False,51.0,1690,210.0,340,28480.0,Honda
